dataset,model,run,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,size_MB,num_dimensions,num_classes,sequence_length,train_samples,test_samples,validation_samples,best_epoch,training_time_seconds
RacketSports,linear_circular_conv_N_L_2,2,0.0753,1.0,0.307,0.9355,0.5108,0.796,0.3657,6,4,30,120,152,31,20,15.96
RacketSports,linear_additive_N_L_8,2,0.404,0.7666,0.7546,0.7419,0.5987,0.7039,1.3995,6,4,30,120,152,31,27,41.91
RacketSports,linear_component_wise_N_L_8,2,0.4111,0.8,0.9735,0.8065,0.8305,0.7171,1.4007,6,4,30,120,152,31,29,47.49
RacketSports,linear_circular_conv_N_L_8,2,0.7503,0.6,1.0598,0.5806,0.9767,0.5855,1.4007,6,4,30,120,152,31,19,38.61
RacketSports,linear_additive_N_L_2,3,0.3315,0.8666,0.4332,0.8387,0.5274,0.7895,0.3646,6,4,30,120,152,31,18,14.01
RacketSports,linear_component_wise_N_L_2,3,0.0343,0.9833,0.3098,0.9355,0.6156,0.8684,0.366,6,4,30,120,152,31,24,17.56
RacketSports,linear_circular_conv_N_L_2,3,0.2275,0.925,0.2586,0.9677,0.4573,0.8224,0.3657,6,4,30,120,152,31,16,15.71
RacketSports,linear_additive_N_L_8,3,0.7532,0.6084,0.6504,0.7742,0.629,0.7105,1.3992,6,4,30,120,152,31,21,37.6
RacketSports,linear_component_wise_N_L_8,3,0.3652,0.8333,0.5563,0.8065,0.6585,0.6842,1.4007,6,4,30,120,152,31,34,46.98
RacketSports,linear_circular_conv_N_L_8,3,0.3851,0.7417,0.4315,0.7742,0.5157,0.7171,1.4007,6,4,30,120,152,31,34,46.24
RacketSports,linear_additive_N_L_2,4,0.2739,0.8917,0.6185,0.8387,0.5124,0.8421,0.3648,6,4,30,120,152,31,17,15.05
RacketSports,linear_component_wise_N_L_2,4,0.0194,1.0,0.4199,0.9032,0.6444,0.8618,0.366,6,4,30,120,152,31,20,16.17
RacketSports,linear_circular_conv_N_L_2,4,0.0782,0.975,0.3039,0.871,0.5129,0.8356,0.366,6,4,30,120,152,31,21,17.87
RacketSports,linear_additive_N_L_8,4,0.48,0.725,0.5273,0.7419,0.5113,0.7039,1.3995,6,4,30,120,152,31,37,46.37
RacketSports,linear_component_wise_N_L_8,4,0.3129,0.8833,0.8635,0.8387,0.6484,0.8092,1.4007,6,4,30,120,152,31,23,39.6
RacketSports,linear_circular_conv_N_L_8,4,0.5903,0.7166,0.5065,0.8387,0.463,0.75,1.4004,6,4,30,120,152,31,33,46.04
RacketSports,linear_additive_N_L_2,5,0.1394,0.95,0.4541,0.9032,0.499,0.829,0.3648,6,4,30,120,152,31,30,17.79
RacketSports,linear_component_wise_N_L_2,5,0.0015,1.0,0.1772,0.9677,0.7,0.8487,0.366,6,4,30,120,152,31,52,23.43
RacketSports,linear_circular_conv_N_L_2,5,0.137,0.9333,0.5701,0.871,0.5236,0.8158,0.3657,6,4,30,120,152,31,18,15.06
RacketSports,linear_additive_N_L_8,5,0.6729,0.6334,0.6422,0.6774,0.679,0.6711,1.3992,6,4,30,120,152,31,20,37.09
RacketSports,linear_component_wise_N_L_8,5,0.3164,0.8167,0.658,0.7097,0.436,0.7763,1.4007,6,4,30,120,152,31,15,35.16
RacketSports,linear_circular_conv_N_L_8,5,0.5494,0.725,0.6703,0.7419,0.5697,0.7171,1.4007,6,4,30,120,152,31,26,42.41
RacketSports,linear_additive_N_L_2,6,0.1903,0.9167,0.4125,0.871,0.485,0.8026,0.3648,6,4,30,120,152,31,24,16.35
RacketSports,linear_component_wise_N_L_2,6,0.4013,0.9,0.3957,0.8387,0.4123,0.8289,0.3657,6,4,30,120,152,31,15,14.45
RacketSports,linear_circular_conv_N_L_2,6,0.0871,0.975,0.425,0.9032,0.5258,0.8355,0.366,6,4,30,120,152,31,20,16.33
RacketSports,linear_additive_N_L_8,6,0.3749,0.7583,0.4218,0.9032,0.6737,0.7171,1.3995,6,4,30,120,152,31,45,50.88
RacketSports,linear_component_wise_N_L_8,6,0.5422,0.7167,0.8329,0.7742,0.8072,0.6645,1.4007,6,4,30,120,152,31,26,42.61
RacketSports,linear_circular_conv_N_L_8,6,0.4383,0.7167,0.4231,0.7742,0.5297,0.7303,1.4007,6,4,30,120,152,31,31,45.87
RacketSports,linear_additive_N_L_2,7,0.1288,0.95,0.1823,0.9355,0.6213,0.7763,0.3648,6,4,30,120,152,31,29,18.28
RacketSports,linear_component_wise_N_L_2,7,0.3064,0.875,0.4948,0.8387,0.4602,0.8026,0.3657,6,4,30,120,152,31,20,16.19
RacketSports,linear_circular_conv_N_L_2,7,0.0857,0.9667,0.3606,0.871,0.4201,0.8421,0.366,6,4,30,120,152,31,21,16.92
RacketSports,linear_additive_N_L_8,7,0.3755,0.7416,0.7118,0.7742,0.725,0.704,1.3995,6,4,30,120,152,31,41,49.67
RacketSports,linear_component_wise_N_L_8,7,0.5311,0.7333,0.4215,0.7419,0.4145,0.7434,1.4004,6,4,30,120,152,31,20,37.82
RacketSports,linear_circular_conv_N_L_8,7,0.4904,0.7167,1.0461,0.7742,0.7236,0.6776,1.4004,6,4,30,120,152,31,28,43.26
RacketSports,linear_additive_N_L_2,8,0.1152,0.9583,0.6194,0.871,0.4726,0.8158,0.3648,6,4,30,120,152,31,23,16.31
RacketSports,linear_component_wise_N_L_2,8,0.2582,0.9084,0.417,0.8387,0.3752,0.8487,0.3657,6,4,30,120,152,31,16,14.33
RacketSports,linear_circular_conv_N_L_2,8,0.0627,1.0,0.4449,0.871,0.4392,0.8882,0.366,6,4,30,120,152,31,22,16.79
RacketSports,linear_additive_N_L_8,8,1.0143,0.4167,1.0036,0.5161,1.0355,0.4803,1.3992,6,4,30,120,152,31,19,36.66
RacketSports,linear_component_wise_N_L_8,8,0.3402,0.8,0.6605,0.8065,0.4169,0.7763,1.4007,6,4,30,120,152,31,23,40.17
RacketSports,linear_circular_conv_N_L_8,8,0.0864,0.975,0.188,0.9355,0.7585,0.829,1.4007,6,4,30,120,152,31,46,53.47
RacketSports,linear_additive_N_L_2,9,0.0769,0.9833,0.4496,0.871,0.4432,0.829,0.3648,6,4,30,120,152,31,27,17.65
RacketSports,linear_component_wise_N_L_2,9,0.0337,0.9917,0.402,0.9032,0.4872,0.8815,0.366,6,4,30,120,152,31,18,16.04
RacketSports,linear_circular_conv_N_L_2,9,0.1054,0.9583,0.1967,0.9355,0.453,0.796,0.3657,6,4,30,120,152,31,39,21.31
RacketSports,linear_additive_N_L_8,9,0.5799,0.7833,0.5844,0.8065,0.6332,0.7631,1.3995,6,4,30,120,152,31,33,45.77
RacketSports,linear_component_wise_N_L_8,9,0.3567,0.85,0.5497,0.9032,0.49,0.8092,1.4007,6,4,30,120,152,31,55,58.73
RacketSports,linear_circular_conv_N_L_8,9,0.5314,0.8167,0.5946,0.7419,0.4715,0.75,1.4007,6,4,30,120,152,31,25,41.24
RacketSports,linear_additive_N_L_2,10,0.387,0.8583,0.7329,0.7097,0.5341,0.7961,0.3646,6,4,30,120,152,31,16,14.42
RacketSports,linear_component_wise_N_L_2,10,0.2585,0.9083,0.4656,0.871,0.4252,0.7895,0.3657,6,4,30,120,152,31,23,17.08
RacketSports,linear_circular_conv_N_L_2,10,0.0291,0.9916,0.2119,0.9677,0.7368,0.8356,0.366,6,4,30,120,152,31,28,18.07
RacketSports,linear_additive_N_L_8,10,0.8367,0.55,0.9521,0.7097,0.8445,0.5461,1.3995,6,4,30,120,152,31,22,38.56
RacketSports,linear_component_wise_N_L_8,10,0.334,0.875,0.2619,0.9032,0.5008,0.8421,1.4007,6,4,30,120,152,31,35,48.62
RacketSports,linear_circular_conv_N_L_8,10,0.4225,0.7833,0.4562,0.7742,0.5985,0.6974,1.4007,6,4,30,120,152,31,38,48.35
Epilepsy,linear_additive_N_L_2,1,0.0507,0.9908,0.3327,0.9643,0.494,0.8841,0.4087,3,4,206,109,138,28,27,17.44
Epilepsy,linear_component_wise_N_L_2,1,0.0227,1.0,0.456,0.9286,0.6423,0.8188,0.4098,3,4,206,109,138,28,27,17.99
Epilepsy,linear_circular_conv_N_L_2,1,0.0861,0.9908,0.5206,0.8929,0.6457,0.8261,0.4098,3,4,206,109,138,28,27,18.37
Epilepsy,linear_additive_N_L_8,1,0.3817,0.8624,0.3804,0.8929,0.9994,0.6957,1.4434,3,4,206,109,138,28,22,38.23
Epilepsy,linear_component_wise_N_L_8,1,0.2577,0.9082,0.274,0.9286,0.975,0.7536,1.4446,3,4,206,109,138,28,34,46.45
Epilepsy,linear_circular_conv_N_L_8,1,0.3508,0.8899,0.3517,0.8571,0.9062,0.7174,1.4446,3,4,206,109,138,28,26,42.32
Epilepsy,linear_additive_N_L_2,2,0.0951,0.9633,0.422,0.8929,0.6351,0.8261,0.4087,3,4,206,109,138,28,27,17.73
Epilepsy,linear_component_wise_N_L_2,2,0.2508,0.9266,0.5064,0.8929,0.7425,0.7536,0.4096,3,4,206,109,138,28,20,16.28
Epilepsy,linear_circular_conv_N_L_2,2,0.0339,1.0,0.6633,0.8929,0.7076,0.8189,0.4098,3,4,206,109,138,28,26,18.1
Epilepsy,linear_additive_N_L_8,2,0.2702,0.8991,0.6462,0.8214,1.1706,0.7174,1.4434,3,4,206,109,138,28,29,46.33
Epilepsy,linear_component_wise_N_L_8,2,0.1434,0.9541,0.4991,0.9286,1.2718,0.7754,1.4446,3,4,206,109,138,28,49,56.36
Epilepsy,linear_circular_conv_N_L_8,2,0.4408,0.8715,0.2397,0.9286,1.0693,0.8189,1.4446,3,4,206,109,138,28,44,54.22
Epilepsy,linear_additive_N_L_2,3,0.1232,0.9725,0.3209,0.8929,0.5661,0.8261,0.4087,3,4,206,109,138,28,30,17.89
Epilepsy,linear_component_wise_N_L_2,3,0.0142,1.0,0.241,0.9286,0.5591,0.8985,0.4098,3,4,206,109,138,28,31,19.83
Epilepsy,linear_circular_conv_N_L_2,3,0.0383,0.9908,0.6204,0.8929,0.6178,0.8478,0.4098,3,4,206,109,138,28,23,17.86
Epilepsy,linear_additive_N_L_8,3,0.4666,0.844,0.3257,0.9643,0.7485,0.7536,1.4434,3,4,206,109,138,28,31,44.27
Epilepsy,linear_component_wise_N_L_8,3,0.2236,0.9082,0.2689,0.8929,0.6852,0.7971,1.4446,3,4,206,109,138,28,31,46.7
Epilepsy,linear_circular_conv_N_L_8,3,0.6569,0.7798,0.5734,0.8571,0.9901,0.7247,1.4446,3,4,206,109,138,28,32,48.4
Epilepsy,linear_additive_N_L_2,4,0.315,0.945,0.5584,0.8571,0.7902,0.7319,0.4084,3,4,206,109,138,28,24,16.56
Epilepsy,linear_component_wise_N_L_2,4,0.03,1.0,0.4388,0.8929,0.7602,0.8333,0.4098,3,4,206,109,138,28,28,18.62
Epilepsy,linear_circular_conv_N_L_2,4,0.0575,1.0,0.4694,0.8929,0.6268,0.8261,0.4098,3,4,206,109,138,28,29,19.55
Epilepsy,linear_additive_N_L_8,4,0.3896,0.8899,1.0608,0.7143,0.8513,0.7319,1.4434,3,4,206,109,138,28,19,37.21
Epilepsy,linear_component_wise_N_L_8,4,0.4539,0.7706,0.661,0.8929,0.9408,0.7391,1.4446,3,4,206,109,138,28,19,38.2
Epilepsy,linear_circular_conv_N_L_8,4,0.6074,0.7615,0.767,0.8214,1.0845,0.7174,1.4446,3,4,206,109,138,28,44,52.08
Epilepsy,linear_additive_N_L_2,5,0.0837,0.9725,0.5551,0.9286,0.5782,0.8478,0.4087,3,4,206,109,138,28,18,15.24
Epilepsy,linear_component_wise_N_L_2,5,0.124,0.9541,0.3509,0.8929,0.6375,0.8333,0.4098,3,4,206,109,138,28,24,17.65
Epilepsy,linear_circular_conv_N_L_2,5,0.0081,1.0,0.5347,0.8571,0.8814,0.7826,0.4098,3,4,206,109,138,28,28,19.22
Epilepsy,linear_additive_N_L_8,5,0.4813,0.789,0.9523,0.75,1.1649,0.6015,1.4434,3,4,206,109,138,28,19,36.26
Epilepsy,linear_component_wise_N_L_8,5,0.1376,0.9725,0.24,0.9643,0.888,0.8261,1.4446,3,4,206,109,138,28,52,57.3
Epilepsy,linear_circular_conv_N_L_8,5,0.5148,0.8257,1.0362,0.7143,1.1253,0.6449,1.4446,3,4,206,109,138,28,36,48.05
Epilepsy,linear_additive_N_L_2,6,0.1135,0.9634,0.3381,0.9286,0.5468,0.8116,0.4087,3,4,206,109,138,28,27,17.67
Epilepsy,linear_component_wise_N_L_2,6,0.5308,0.8074,0.5272,0.9286,0.8231,0.6522,0.4096,3,4,206,109,138,28,23,17.42
Epilepsy,linear_circular_conv_N_L_2,6,0.1075,0.9633,0.2724,0.9286,0.7814,0.7899,0.4098,3,4,206,109,138,28,33,20.08
Epilepsy,linear_additive_N_L_8,6,0.2038,0.945,0.746,0.8929,0.9594,0.7826,1.4434,3,4,206,109,138,28,22,39.16
Epilepsy,linear_component_wise_N_L_8,6,0.3354,0.8807,0.9033,0.8214,1.1227,0.7319,1.4446,3,4,206,109,138,28,27,43.35
Epilepsy,linear_circular_conv_N_L_8,6,0.4308,0.8624,0.7254,0.8214,0.927,0.7101,1.4446,3,4,206,109,138,28,34,46.81
Epilepsy,linear_additive_N_L_2,7,0.1261,0.9633,0.302,0.8929,0.5518,0.8334,0.4084,3,4,206,109,138,28,26,16.76
Epilepsy,linear_component_wise_N_L_2,7,0.0851,0.9908,0.3973,0.8929,0.5736,0.8333,0.4098,3,4,206,109,138,28,27,19.04
Epilepsy,linear_circular_conv_N_L_2,7,0.0082,1.0,0.3341,0.9286,0.5805,0.8768,0.4098,3,4,206,109,138,28,44,22.06
Epilepsy,linear_additive_N_L_8,7,0.408,0.8807,0.648,0.8214,0.7798,0.7319,1.4434,3,4,206,109,138,28,26,41.67
Epilepsy,linear_component_wise_N_L_8,7,0.299,0.8807,0.6779,0.8571,0.8423,0.7754,1.4446,3,4,206,109,138,28,34,48.53
Epilepsy,linear_circular_conv_N_L_8,7,0.3914,0.8532,0.3953,0.8571,0.9994,0.6884,1.4446,3,4,206,109,138,28,32,46.48
Epilepsy,linear_additive_N_L_2,8,0.113,0.9725,0.3608,0.8929,0.6366,0.7971,0.4087,3,4,206,109,138,28,27,16.87
Epilepsy,linear_component_wise_N_L_2,8,0.0693,0.9908,0.3125,0.9286,0.515,0.8406,0.4098,3,4,206,109,138,28,32,19.3
Epilepsy,linear_circular_conv_N_L_2,8,0.074,0.9817,0.493,0.9286,0.6125,0.8044,0.4098,3,4,206,109,138,28,28,19.04
Epilepsy,linear_additive_N_L_8,8,0.251,0.8899,0.4933,0.8571,0.8661,0.7391,1.4434,3,4,206,109,138,28,23,38.71
Epilepsy,linear_component_wise_N_L_8,8,0.3006,0.9174,0.4484,0.8929,0.8412,0.8044,1.4446,3,4,206,109,138,28,35,49.23
Epilepsy,linear_circular_conv_N_L_8,8,0.2392,0.8991,0.8165,0.8929,1.1006,0.8116,1.4446,3,4,206,109,138,28,34,48.3
Epilepsy,linear_additive_N_L_2,9,0.0461,0.9908,0.1872,0.9643,0.4535,0.8768,0.4087,3,4,206,109,138,28,33,18.69
Epilepsy,linear_component_wise_N_L_2,9,0.0725,1.0,0.1791,0.9643,0.4871,0.8768,0.4098,3,4,206,109,138,28,24,18.0
Epilepsy,linear_circular_conv_N_L_2,9,0.0702,0.9817,0.4051,0.8929,0.8589,0.7681,0.4098,3,4,206,109,138,28,33,19.76
Epilepsy,linear_additive_N_L_8,9,0.269,0.9266,0.6993,0.8214,0.6567,0.8043,1.4434,3,4,206,109,138,28,23,39.42
Epilepsy,linear_component_wise_N_L_8,9,0.243,0.9174,0.2846,0.9286,0.7503,0.8043,1.4446,3,4,206,109,138,28,41,51.39
Epilepsy,linear_circular_conv_N_L_8,9,0.5629,0.7706,1.1322,0.6786,1.2397,0.5652,1.4446,3,4,206,109,138,28,17,36.69
Epilepsy,linear_additive_N_L_2,10,0.1033,0.9725,0.2722,0.8929,0.4408,0.8695,0.4087,3,4,206,109,138,28,26,15.85
Epilepsy,linear_component_wise_N_L_2,10,0.2068,0.945,0.4275,0.8929,0.6388,0.7899,0.4096,3,4,206,109,138,28,20,16.53
Epilepsy,linear_circular_conv_N_L_2,10,0.033,1.0,0.3861,0.8929,0.6059,0.8478,0.4098,3,4,206,109,138,28,32,20.03
Epilepsy,linear_additive_N_L_8,10,0.3963,0.8716,0.4301,0.9643,0.8927,0.7319,1.4434,3,4,206,109,138,28,24,40.47
Epilepsy,linear_component_wise_N_L_8,10,0.1804,0.9449,0.4184,0.8929,1.0354,0.7754,1.4446,3,4,206,109,138,28,43,52.59
Epilepsy,linear_circular_conv_N_L_8,10,0.7804,0.6514,0.7003,0.7143,0.926,0.5362,1.4446,3,4,206,109,138,28,21,39.76
NATOPS,linear_additive_N_L_2,1,0.1173,0.9652,0.4284,0.9167,0.9011,0.7389,0.3788,24,6,51,144,180,36,61,25.41
NATOPS,linear_component_wise_N_L_2,1,0.3243,0.8472,0.2793,0.9444,0.4987,0.7722,0.3799,24,6,51,144,180,36,28,20.29
NATOPS,linear_circular_conv_N_L_2,1,0.0129,0.9931,0.0347,1.0,0.3838,0.9,0.3799,24,6,51,144,180,36,73,29.27
NATOPS,linear_additive_N_L_8,1,0.8858,0.5277,0.7039,0.6667,0.841,0.5666,1.4135,24,6,51,144,180,36,33,45.7
NATOPS,linear_component_wise_N_L_8,1,0.3472,0.7986,0.2537,0.8889,0.4385,0.7889,1.4147,24,6,51,144,180,36,24,41.0
NATOPS,linear_circular_conv_N_L_8,1,0.6534,0.6597,0.7451,0.6944,0.7757,0.6111,1.4147,24,6,51,144,180,36,31,44.92
NATOPS,linear_additive_N_L_2,2,0.7316,0.6389,0.5767,0.7778,0.7882,0.55,0.3785,24,6,51,144,180,36,28,17.35
NATOPS,linear_component_wise_N_L_2,2,0.1039,0.9583,0.0499,1.0,0.1804,0.9222,0.3799,24,6,51,144,180,36,68,27.04
NATOPS,linear_circular_conv_N_L_2,2,0.1458,0.9375,0.1094,0.9722,0.3272,0.8778,0.3799,24,6,51,144,180,36,60,25.65
NATOPS,linear_additive_N_L_8,2,1.0056,0.5069,0.7545,0.5833,0.9373,0.4722,1.4132,24,6,51,144,180,36,16,34.58
NATOPS,linear_component_wise_N_L_8,2,0.7354,0.6111,0.5026,0.7778,0.7826,0.6389,1.4147,24,6,51,144,180,36,35,47.56
NATOPS,linear_circular_conv_N_L_8,2,0.3189,0.8195,0.2532,0.8889,0.4153,0.7778,1.4147,24,6,51,144,180,36,74,69.54
NATOPS,linear_additive_N_L_2,3,0.4554,0.8056,0.5609,0.75,0.5268,0.7223,0.3788,24,6,51,144,180,36,21,16.98
NATOPS,linear_component_wise_N_L_2,3,0.1315,0.9514,0.0656,1.0,0.2358,0.9111,0.3799,24,6,51,144,180,36,59,26.27
NATOPS,linear_circular_conv_N_L_2,3,0.2666,0.8402,0.1153,1.0,0.3148,0.8334,0.3799,24,6,51,144,180,36,66,27.98
NATOPS,linear_additive_N_L_8,3,0.5785,0.6527,0.4503,0.8056,0.6123,0.7167,1.4135,24,6,51,144,180,36,45,52.98
NATOPS,linear_component_wise_N_L_8,3,0.5392,0.7708,0.3478,0.8889,0.4747,0.7389,1.4147,24,6,51,144,180,36,49,56.0
NATOPS,linear_circular_conv_N_L_8,3,0.4638,0.7569,0.3552,0.8889,0.4347,0.7833,1.4147,24,6,51,144,180,36,46,52.8
NATOPS,linear_additive_N_L_2,4,0.2733,0.8542,0.2387,0.9167,0.4539,0.7945,0.3788,24,6,51,144,180,36,38,19.13
NATOPS,linear_component_wise_N_L_2,4,0.0858,0.9723,0.1202,0.9722,0.2913,0.8833,0.3799,24,6,51,144,180,36,50,24.09
NATOPS,linear_circular_conv_N_L_2,4,0.286,0.8888,0.2765,0.8611,0.4745,0.7666,0.3799,24,6,51,144,180,36,28,18.63
NATOPS,linear_additive_N_L_8,4,1.0086,0.4444,0.8002,0.5833,0.9162,0.4666,1.4135,24,6,51,144,180,36,42,49.41
NATOPS,linear_component_wise_N_L_8,4,1.0139,0.4097,0.8781,0.5833,0.953,0.4667,1.4147,24,6,51,144,180,36,60,61.34
NATOPS,linear_circular_conv_N_L_8,4,0.8537,0.5139,0.7431,0.6944,0.9551,0.55,1.4147,24,6,51,144,180,36,49,54.92
NATOPS,linear_additive_N_L_2,5,0.4036,0.8194,0.4281,0.8611,0.5525,0.7722,0.3788,24,6,51,144,180,36,32,19.15
NATOPS,linear_component_wise_N_L_2,5,0.1433,0.9236,0.3269,0.8889,0.4754,0.8389,0.3799,24,6,51,144,180,36,35,21.28
NATOPS,linear_circular_conv_N_L_2,5,0.2212,0.9028,0.2178,0.9167,0.3136,0.8556,0.3799,24,6,51,144,180,36,47,23.45
NATOPS,linear_additive_N_L_8,5,1.3312,0.4097,0.7936,0.6667,0.9588,0.5834,1.4135,24,6,51,144,180,36,23,151.22
NATOPS,linear_component_wise_N_L_8,5,0.7449,0.5764,0.6613,0.6944,0.757,0.6111,1.4147,24,6,51,144,180,36,40,50.36
NATOPS,linear_circular_conv_N_L_8,5,0.5855,0.6945,0.6689,0.7778,0.7422,0.6667,1.4147,24,6,51,144,180,36,31,44.78
NATOPS,linear_additive_N_L_2,6,0.2455,0.8889,0.1747,0.9444,0.7191,0.7278,0.3788,24,6,51,144,180,36,54,24.12
NATOPS,linear_component_wise_N_L_2,6,0.0479,0.9861,0.1416,0.9722,0.3991,0.8556,0.3799,24,6,51,144,180,36,52,24.53
NATOPS,linear_circular_conv_N_L_2,6,0.1624,0.9375,0.1285,0.9722,0.489,0.8167,0.3799,24,6,51,144,180,36,34,21.16
NATOPS,linear_additive_N_L_8,6,0.8324,0.4861,0.7568,0.5556,0.8277,0.4889,1.4135,24,6,51,144,180,36,25,42.43
NATOPS,linear_component_wise_N_L_8,6,0.2698,0.8125,0.2035,0.8889,0.421,0.7889,1.4147,24,6,51,144,180,36,40,50.83
NATOPS,linear_circular_conv_N_L_8,6,0.5306,0.7639,0.5255,0.8611,0.7595,0.6833,1.4147,24,6,51,144,180,36,41,50.4
NATOPS,linear_additive_N_L_2,7,0.1666,0.9236,0.1057,1.0,0.6086,0.8167,0.3788,24,6,51,144,180,36,62,26.11
NATOPS,linear_component_wise_N_L_2,7,0.0974,0.9583,0.1941,0.9444,0.2408,0.8889,0.3799,24,6,51,144,180,36,39,21.74
NATOPS,linear_circular_conv_N_L_2,7,0.1912,0.8958,0.2308,0.9167,0.4505,0.8167,0.3799,24,6,51,144,180,36,45,22.75
NATOPS,linear_additive_N_L_8,7,0.9879,0.4375,0.7706,0.5833,1.0481,0.4833,1.4132,24,6,51,144,180,36,19,36.42
NATOPS,linear_component_wise_N_L_8,7,0.6729,0.6111,0.525,0.7222,0.8498,0.6278,1.4147,24,6,51,144,180,36,35,49.08
NATOPS,linear_circular_conv_N_L_8,7,0.6259,0.7014,0.5988,0.8056,0.8367,0.7056,1.4147,24,6,51,144,180,36,60,61.71
NATOPS,linear_additive_N_L_2,8,0.3799,0.8125,0.2898,0.9444,0.4096,0.8167,0.3788,24,6,51,144,180,36,46,22.79
NATOPS,linear_component_wise_N_L_2,8,0.3593,0.8194,0.2904,0.8611,0.4494,0.75,0.3799,24,6,51,144,180,36,23,17.77
NATOPS,linear_circular_conv_N_L_2,8,0.1551,0.9167,0.0805,1.0,0.2784,0.8833,0.3799,24,6,51,144,180,36,71,28.98
NATOPS,linear_additive_N_L_8,8,0.8137,0.507,0.7751,0.5556,0.812,0.5,1.4135,24,6,51,144,180,36,27,47.41
NATOPS,linear_component_wise_N_L_8,8,0.6568,0.7152,0.3938,0.8611,0.5857,0.6945,1.4147,24,6,51,144,180,36,39,54.09
NATOPS,linear_circular_conv_N_L_8,8,0.5499,0.7083,0.2668,0.8889,0.5636,0.7833,1.4147,24,6,51,144,180,36,46,57.73
NATOPS,linear_additive_N_L_2,9,0.4601,0.7362,0.5233,0.8333,0.5693,0.7722,0.3788,24,6,51,144,180,36,35,20.21
NATOPS,linear_component_wise_N_L_2,9,0.1375,0.9305,0.1252,0.9722,0.3413,0.8556,0.3799,24,6,51,144,180,36,39,21.25
NATOPS,linear_circular_conv_N_L_2,9,0.4196,0.7986,0.2312,0.9167,0.4525,0.7944,0.3797,24,6,51,144,180,36,20,16.67
NATOPS,linear_additive_N_L_8,9,0.5456,0.6806,0.4671,0.7778,0.5235,0.6667,1.4135,24,6,51,144,180,36,35,46.97
NATOPS,linear_component_wise_N_L_8,9,0.2799,0.8194,0.2347,0.8889,0.5824,0.7445,1.4147,24,6,51,144,180,36,42,49.94
NATOPS,linear_circular_conv_N_L_8,9,0.3171,0.8472,0.3249,0.8889,0.5371,0.7778,1.4147,24,6,51,144,180,36,60,65.85
NATOPS,linear_additive_N_L_2,10,0.3209,0.8542,0.411,0.8333,0.5009,0.7889,0.3788,24,6,51,144,180,36,32,19.37
NATOPS,linear_component_wise_N_L_2,10,0.165,0.9375,0.1996,0.9444,0.3492,0.8556,0.3799,24,6,51,144,180,36,34,20.69
NATOPS,linear_circular_conv_N_L_2,10,0.0278,0.9931,0.096,0.9722,0.4854,0.85,0.3799,24,6,51,144,180,36,81,31.15
NATOPS,linear_additive_N_L_8,10,1.0031,0.5625,0.4402,0.75,0.7427,0.6167,1.4135,24,6,51,144,180,36,49,53.48
NATOPS,linear_component_wise_N_L_8,10,0.614,0.6667,0.6397,0.7778,0.7217,0.7222,1.4147,24,6,51,144,180,36,34,46.36
NATOPS,linear_circular_conv_N_L_8,10,0.4795,0.7778,0.4827,0.8611,0.4757,0.7833,1.4147,24,6,51,144,180,36,29,46.53
UWaveGestureLibraryAll,linear_additive_N_L_2,1,0.7147,0.7332,0.988,0.6333,0.942,0.6502,0.5909,1,8,945,716,3582,180,31,91.96
UWaveGestureLibraryAll,linear_component_wise_N_L_2,1,0.196,0.9246,0.2384,0.9444,0.3558,0.8953,0.5921,1,8,945,716,3582,180,29,91.04
UWaveGestureLibraryAll,linear_circular_conv_N_L_2,1,0.2311,0.9176,0.2301,0.9333,0.3647,0.8892,0.5921,1,8,945,716,3582,180,23,77.72
UWaveGestureLibraryAll,linear_additive_N_L_8,1,2.1062,0.1187,2.1347,0.1444,2.1437,0.122,1.6253,1,8,945,716,3582,180,41,497.63
UWaveGestureLibraryAll,linear_component_wise_N_L_8,1,0.3656,0.905,0.4626,0.8944,0.6097,0.8512,1.6268,1,8,945,716,3582,180,30,394.72
UWaveGestureLibraryAll,linear_circular_conv_N_L_8,1,0.2998,0.9106,0.2861,0.9333,0.4437,0.8749,1.6268,1,8,945,716,3582,180,44,547.66
UWaveGestureLibraryAll,linear_additive_N_L_2,2,2.0902,0.1536,2.0816,0.1722,2.0788,0.1396,0.5906,1,8,945,716,3582,180,20,66.85
UWaveGestureLibraryAll,linear_component_wise_N_L_2,2,0.1267,0.9623,0.2548,0.9445,0.3814,0.8911,0.5921,1,8,945,716,3582,180,21,72.87
UWaveGestureLibraryAll,linear_circular_conv_N_L_2,2,0.3134,0.9008,0.2595,0.9333,0.3817,0.8853,0.5921,1,8,945,716,3582,180,17,62.37
UWaveGestureLibraryAll,linear_additive_N_L_8,2,2.1337,0.1271,2.1053,0.1444,2.4116,0.1499,1.6253,1,8,945,716,3582,180,34,428.31
UWaveGestureLibraryAll,linear_component_wise_N_L_8,2,0.4668,0.8547,0.4287,0.8944,0.5026,0.8585,1.6268,1,8,945,716,3582,180,30,408.18
UWaveGestureLibraryAll,linear_circular_conv_N_L_8,2,0.4695,0.8478,0.4933,0.85,0.6139,0.813,1.6268,1,8,945,716,3582,180,37,467.79
UWaveGestureLibraryAll,linear_additive_N_L_2,3,1.74,0.3408,1.6763,0.3555,1.7311,0.3431,0.5909,1,8,945,716,3582,180,31,92.07
