dataset,model,run,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,size_MB,num_dimensions,num_classes,sequence_length,train_samples,test_samples,validation_samples,n_train_epochs,training_time_seconds
SpokenArabicDigits,linear_additive_sinusoidal,1,0.033,0.9898,0.0495,0.9864,0.3099,0.9272,0.7299,13,10,93,5279,2199,1320,41,117.86
SpokenArabicDigits,1d_conv_additive_sinusoidal,1,0.0206,0.9921,0.0577,0.9849,0.267,0.9377,0.7379,13,10,93,5279,2199,1320,47,122.97
SpokenArabicDigits,linear_component_wise_sinusoidal,1,0.0103,0.9975,0.0308,0.9939,0.0721,0.9823,0.7311,13,10,93,5279,2199,1320,46,131.16
SpokenArabicDigits,1d_conv_component_wise_sinusoidal,1,0.0041,0.9992,0.0303,0.9954,0.063,0.98,0.739,13,10,93,5279,2199,1320,57,146.0
SpokenArabicDigits,linear_circular_conv_sinusoidal,1,0.0061,0.9987,0.0317,0.9925,0.0982,0.9741,0.7311,13,10,93,5279,2199,1320,60,154.42
SpokenArabicDigits,1d_conv_circular_conv_sinusoidal,1,0.0017,0.9998,0.0417,0.9909,0.0707,0.9809,0.739,13,10,93,5279,2199,1320,69,168.41
SpokenArabicDigits,linear_additive_sinusoidal,2,0.0149,0.9957,0.0381,0.9894,0.1598,0.9572,0.7299,13,10,93,5279,2199,1320,63,149.41
SpokenArabicDigits,1d_conv_additive_sinusoidal,2,0.0288,0.9922,0.0631,0.9818,0.2104,0.9432,0.7379,13,10,93,5279,2199,1320,35,106.97
SpokenArabicDigits,linear_component_wise_sinusoidal,2,0.0201,0.9935,0.0482,0.9909,0.1067,0.9704,0.7311,13,10,93,5279,2199,1320,37,115.76
SpokenArabicDigits,1d_conv_component_wise_sinusoidal,2,0.0062,0.9989,0.0337,0.9932,0.081,0.9773,0.739,13,10,93,5279,2199,1320,38,117.04
SpokenArabicDigits,linear_circular_conv_sinusoidal,2,0.0043,0.9992,0.0375,0.9924,0.0833,0.9773,0.7311,13,10,93,5279,2199,1320,60,155.6
SpokenArabicDigits,1d_conv_circular_conv_sinusoidal,2,0.0042,0.999,0.0289,0.9932,0.0947,0.9736,0.739,13,10,93,5279,2199,1320,60,155.93
SpokenArabicDigits,linear_additive_sinusoidal,3,0.0362,0.9854,0.0493,0.9879,0.2218,0.9468,0.7299,13,10,93,5279,2199,1320,50,131.36
SpokenArabicDigits,1d_conv_additive_sinusoidal,3,,,,,2.3315,0.1242,0.7377,13,10,93,5279,2199,1320,1,54.43
SpokenArabicDigits,linear_component_wise_sinusoidal,3,0.0045,0.9984,0.0232,0.9962,0.059,0.9818,0.7311,13,10,93,5279,2199,1320,60,155.29
SpokenArabicDigits,1d_conv_component_wise_sinusoidal,3,0.012,0.9966,0.0384,0.9939,0.0783,0.9773,0.739,13,10,93,5279,2199,1320,37,118.11
SpokenArabicDigits,linear_circular_conv_sinusoidal,3,0.0388,0.9881,0.0785,0.9826,0.1065,0.9659,0.7311,13,10,93,5279,2199,1320,36,115.43
SpokenArabicDigits,1d_conv_circular_conv_sinusoidal,3,0.0144,0.9968,0.0399,0.9917,0.1209,0.9627,0.739,13,10,93,5279,2199,1320,44,129.17
SpokenArabicDigits,linear_additive_sinusoidal,4,0.0345,0.9907,0.083,0.9818,0.1783,0.9454,0.7299,13,10,93,5279,2199,1320,43,122.34
SpokenArabicDigits,1d_conv_additive_sinusoidal,4,,,,,2.4064,0.0895,0.7377,13,10,93,5279,2199,1320,1,54.35
SpokenArabicDigits,linear_component_wise_sinusoidal,4,0.0031,0.9994,0.0213,0.9954,0.092,0.9731,0.7311,13,10,93,5279,2199,1320,64,166.21
SpokenArabicDigits,1d_conv_component_wise_sinusoidal,4,0.0052,0.9989,0.0286,0.994,0.0844,0.9745,0.739,13,10,93,5279,2199,1320,53,146.54
SpokenArabicDigits,linear_circular_conv_sinusoidal,4,0.0091,0.9983,0.0478,0.9894,0.0826,0.9832,0.7311,13,10,93,5279,2199,1320,45,130.96
SpokenArabicDigits,1d_conv_circular_conv_sinusoidal,4,0.0027,0.9998,0.0634,0.9886,0.1048,0.9732,0.739,13,10,93,5279,2199,1320,52,142.62
SpokenArabicDigits,linear_additive_sinusoidal,5,0.0245,0.992,0.042,0.9894,0.1436,0.9591,0.7299,13,10,93,5279,2199,1320,50,133.43
SpokenArabicDigits,1d_conv_additive_sinusoidal,5,,,,,2.4159,0.1105,0.7377,13,10,93,5279,2199,1320,1,53.67
SpokenArabicDigits,linear_component_wise_sinusoidal,5,0.0156,0.9962,0.0345,0.9932,0.07,0.9777,0.7311,13,10,93,5279,2199,1320,42,130.59
SpokenArabicDigits,1d_conv_component_wise_sinusoidal,5,0.0172,0.9958,0.0381,0.9932,0.0885,0.975,0.739,13,10,93,5279,2199,1320,38,117.38
SpokenArabicDigits,linear_circular_conv_sinusoidal,5,0.0126,0.9964,0.0602,0.9871,0.109,0.9696,0.7311,13,10,93,5279,2199,1320,41,125.85
SpokenArabicDigits,1d_conv_circular_conv_sinusoidal,5,0.0148,0.9953,0.0465,0.9902,0.0844,0.9732,0.739,13,10,93,5279,2199,1320,55,147.2
SpokenArabicDigits,linear_additive_sinusoidal,6,0.0111,0.997,0.0267,0.9932,0.1826,0.9568,0.7299,13,10,93,5279,2199,1320,56,144.44
SpokenArabicDigits,1d_conv_additive_sinusoidal,6,,,,,2.2991,0.1128,0.7377,13,10,93,5279,2199,1320,1,53.62
SpokenArabicDigits,linear_component_wise_sinusoidal,6,0.0042,0.9996,0.0294,0.9939,0.0901,0.9777,0.7311,13,10,93,5279,2199,1320,43,126.0
SpokenArabicDigits,1d_conv_component_wise_sinusoidal,6,0.0137,0.9966,0.0152,0.9939,0.0772,0.9773,0.739,13,10,93,5279,2199,1320,44,128.85
SpokenArabicDigits,linear_circular_conv_sinusoidal,6,0.0081,0.9979,0.0408,0.9924,0.0757,0.98,0.7311,13,10,93,5279,2199,1320,51,142.41
SpokenArabicDigits,1d_conv_circular_conv_sinusoidal,6,0.0156,0.9956,0.0631,0.9879,0.0815,0.9768,0.739,13,10,93,5279,2199,1320,50,138.46
SpokenArabicDigits,linear_additive_sinusoidal,7,0.0133,0.996,0.0604,0.9864,0.2001,0.9505,0.7299,13,10,93,5279,2199,1320,49,131.57
SpokenArabicDigits,1d_conv_additive_sinusoidal,7,,,,,2.3271,0.1073,0.7377,13,10,93,5279,2199,1320,1,53.51
SpokenArabicDigits,linear_component_wise_sinusoidal,7,0.0031,0.9988,0.0247,0.9947,0.048,0.9837,0.7311,13,10,93,5279,2199,1320,70,170.36
SpokenArabicDigits,1d_conv_component_wise_sinusoidal,7,0.0142,0.996,0.0222,0.9954,0.1415,0.9595,0.739,13,10,93,5279,2199,1320,38,120.21
SpokenArabicDigits,linear_circular_conv_sinusoidal,7,0.0273,0.9921,0.0682,0.9856,0.0872,0.9696,0.7311,13,10,93,5279,2199,1320,35,115.78
SpokenArabicDigits,1d_conv_circular_conv_sinusoidal,7,0.004,0.999,0.0305,0.9932,0.0976,0.9764,0.739,13,10,93,5279,2199,1320,66,165.12
SpokenArabicDigits,linear_additive_sinusoidal,8,0.0224,0.9918,0.0415,0.9871,0.2702,0.9431,0.7299,13,10,93,5279,2199,1320,55,143.24
SpokenArabicDigits,1d_conv_additive_sinusoidal,8,,,,,2.335,0.1119,0.7377,13,10,93,5279,2199,1320,1,53.14
SpokenArabicDigits,linear_component_wise_sinusoidal,8,0.0072,0.9985,0.0213,0.9955,0.0561,0.9872,0.7311,13,10,93,5279,2199,1320,60,151.78
SpokenArabicDigits,1d_conv_component_wise_sinusoidal,8,0.0022,0.9998,0.0247,0.9947,0.0399,0.9882,0.739,13,10,93,5279,2199,1320,56,155.58
SpokenArabicDigits,linear_circular_conv_sinusoidal,8,0.015,0.9954,0.0457,0.9871,0.0683,0.9791,0.7311,13,10,93,5279,2199,1320,50,138.67
SpokenArabicDigits,1d_conv_circular_conv_sinusoidal,8,0.0233,0.9941,0.0317,0.9909,0.101,0.9709,0.739,13,10,93,5279,2199,1320,38,118.98
SpokenArabicDigits,linear_additive_sinusoidal,9,0.0259,0.9917,0.055,0.9864,0.218,0.949,0.7299,13,10,93,5279,2199,1320,43,123.05
SpokenArabicDigits,1d_conv_additive_sinusoidal,9,,,,,2.3039,0.1087,0.7377,13,10,93,5279,2199,1320,1,53.26
SpokenArabicDigits,linear_component_wise_sinusoidal,9,0.0031,0.9994,0.0244,0.9947,0.0601,0.9836,0.7311,13,10,93,5279,2199,1320,62,158.37
SpokenArabicDigits,1d_conv_component_wise_sinusoidal,9,0.0096,0.9981,0.0226,0.9962,0.0427,0.9859,0.739,13,10,93,5279,2199,1320,44,129.3
SpokenArabicDigits,linear_circular_conv_sinusoidal,9,0.0077,0.9985,0.0536,0.9909,0.0757,0.9749,0.7311,13,10,93,5279,2199,1320,56,149.69
SpokenArabicDigits,1d_conv_circular_conv_sinusoidal,9,0.0254,0.992,0.0493,0.9864,0.0952,0.9722,0.739,13,10,93,5279,2199,1320,46,132.94
SpokenArabicDigits,linear_additive_sinusoidal,10,0.0365,0.989,0.0564,0.9818,0.2459,0.9336,0.7299,13,10,93,5279,2199,1320,41,118.59
SpokenArabicDigits,1d_conv_additive_sinusoidal,10,0.0186,0.9935,0.0496,0.9848,0.1865,0.9445,0.7379,13,10,93,5279,2199,1320,44,124.15
SpokenArabicDigits,linear_component_wise_sinusoidal,10,0.0071,0.9981,0.0339,0.9932,0.0664,0.9777,0.7311,13,10,93,5279,2199,1320,52,142.65
SpokenArabicDigits,1d_conv_component_wise_sinusoidal,10,0.0024,0.9998,0.0212,0.9954,0.0856,0.9763,0.739,13,10,93,5279,2199,1320,56,148.15
SpokenArabicDigits,linear_circular_conv_sinusoidal,10,0.0163,0.9956,0.052,0.9894,0.0584,0.9841,0.7311,13,10,93,5279,2199,1320,39,126.76
SpokenArabicDigits,1d_conv_circular_conv_sinusoidal,10,0.0218,0.9939,0.0442,0.9894,0.0831,0.9732,0.739,13,10,93,5279,2199,1320,41,129.58
LSST,linear_additive_sinusoidal,1,,0.4652,1.6651,0.4797,,0.4708,0.7115,6,14,36,1967,2466,492,31,77.41
LSST,1d_conv_additive_sinusoidal,1,,0.0193,2.7143,0.0346,,0.0154,0.7158,6,14,36,1967,2466,492,11,60.99
LSST,linear_component_wise_sinusoidal,1,0.8524,0.7148,1.2201,0.6301,1.2171,0.6172,0.7127,6,14,36,1967,2466,492,63,95.9
LSST,1d_conv_component_wise_sinusoidal,1,0.8774,0.7026,1.2105,0.622,1.1535,0.6277,0.7171,6,14,36,1967,2466,492,58,93.11
LSST,linear_circular_conv_sinusoidal,1,1.0636,0.6436,1.3186,0.5691,1.3416,0.5625,0.7127,6,14,36,1967,2466,492,50,86.53
LSST,1d_conv_circular_conv_sinusoidal,1,1.0212,0.6568,1.3313,0.5935,1.2759,0.5766,0.7171,6,14,36,1967,2466,492,66,96.12
LSST,linear_additive_sinusoidal,2,,0.4149,1.7951,0.4512,,0.4307,0.7115,6,14,36,1967,2466,492,30,73.38
LSST,1d_conv_additive_sinusoidal,2,,0.0316,2.7306,0.0122,,0.0337,0.7158,6,14,36,1967,2466,492,11,65.27
LSST,linear_component_wise_sinusoidal,2,1.0762,0.6416,1.2148,0.6016,1.2297,0.6022,0.7127,6,14,36,1967,2466,492,48,84.04
LSST,1d_conv_component_wise_sinusoidal,2,0.7726,0.7468,1.1811,0.6382,1.1178,0.642,0.7171,6,14,36,1967,2466,492,66,98.59
LSST,linear_circular_conv_sinusoidal,2,0.96,0.6691,1.3355,0.5813,1.3228,0.5694,0.7127,6,14,36,1967,2466,492,71,98.65
LSST,1d_conv_circular_conv_sinusoidal,2,1.0991,0.6212,1.362,0.563,1.3334,0.549,0.7171,6,14,36,1967,2466,492,57,92.61
LSST,linear_additive_sinusoidal,3,,0.4092,1.881,0.4492,,0.4234,0.7115,6,14,36,1967,2466,492,27,73.36
LSST,1d_conv_additive_sinusoidal,3,,,,,,0.0183,0.7158,6,14,36,1967,2466,492,1,53.59
LSST,linear_component_wise_sinusoidal,3,0.8253,0.7199,1.17,0.6463,1.2072,0.6176,0.7127,6,14,36,1967,2466,492,62,93.89
LSST,1d_conv_component_wise_sinusoidal,3,0.8759,0.7067,1.1867,0.6443,1.1848,0.6111,0.7171,6,14,36,1967,2466,492,52,89.19
LSST,linear_circular_conv_sinusoidal,3,0.9137,0.6797,1.3445,0.5854,1.3399,0.5539,0.7127,6,14,36,1967,2466,492,59,91.14
LSST,1d_conv_circular_conv_sinusoidal,3,0.9814,0.6533,1.3704,0.5833,1.3867,0.562,0.7171,6,14,36,1967,2466,492,66,95.55
LSST,linear_additive_sinusoidal,4,,0.3518,2.0326,0.3679,,0.3666,0.7115,6,14,36,1967,2466,492,17,68.05
LSST,1d_conv_additive_sinusoidal,4,,,,,,0.1261,0.7158,6,14,36,1967,2466,492,1,57.26
LSST,linear_component_wise_sinusoidal,4,1.0742,0.633,1.2219,0.6057,1.2497,0.5815,0.7127,6,14,36,1967,2466,492,46,83.78
LSST,1d_conv_component_wise_sinusoidal,4,,,,,2.6698,0.0199,0.7169,6,14,36,1967,2466,492,1,53.12
LSST,linear_circular_conv_sinusoidal,4,,,,,2.6318,0.0698,0.7124,6,14,36,1967,2466,492,1,53.02
LSST,1d_conv_circular_conv_sinusoidal,4,1.1416,0.61,1.3838,0.563,1.3228,0.5575,0.7171,6,14,36,1967,2466,492,53,86.42
LSST,linear_additive_sinusoidal,5,,0.4372,1.6903,0.4593,,0.4716,0.7115,6,14,36,1967,2466,492,31,73.68
LSST,1d_conv_additive_sinusoidal,5,,,,,,0.0361,0.7158,6,14,36,1967,2466,492,1,54.52
LSST,linear_component_wise_sinusoidal,5,0.9679,0.6746,1.1687,0.628,1.2346,0.5884,0.7127,6,14,36,1967,2466,492,57,91.93
LSST,1d_conv_component_wise_sinusoidal,5,0.8734,0.695,1.1865,0.624,1.1768,0.6131,0.7171,6,14,36,1967,2466,492,52,90.05
LSST,linear_circular_conv_sinusoidal,5,0.9141,0.6924,1.3619,0.5935,1.3847,0.5681,0.7127,6,14,36,1967,2466,492,61,92.96
LSST,1d_conv_circular_conv_sinusoidal,5,1.0295,0.6456,1.2813,0.5976,1.2978,0.5734,0.7171,6,14,36,1967,2466,492,56,90.57
LSST,linear_additive_sinusoidal,6,,0.4723,1.5123,0.5224,,0.4821,0.7115,6,14,36,1967,2466,492,34,77.27
LSST,1d_conv_additive_sinusoidal,6,,,,,,0.0787,0.7158,6,14,36,1967,2466,492,1,53.6
LSST,linear_component_wise_sinusoidal,6,0.9149,0.6965,1.1721,0.628,1.1809,0.6176,0.7127,6,14,36,1967,2466,492,57,93.97
LSST,1d_conv_component_wise_sinusoidal,6,0.7771,0.7423,1.2033,0.6443,1.1714,0.6168,0.7171,6,14,36,1967,2466,492,59,91.58
LSST,linear_circular_conv_sinusoidal,6,0.9062,0.6798,1.4419,0.565,1.3938,0.5685,0.7127,6,14,36,1967,2466,492,63,93.39
LSST,1d_conv_circular_conv_sinusoidal,6,1.022,0.6573,1.3836,0.5793,1.3167,0.5693,0.7171,6,14,36,1967,2466,492,63,93.74
LSST,linear_additive_sinusoidal,7,,0.3183,2.1484,0.3354,,0.3378,0.7132,6,14,36,1967,2466,492,15,61.88
LSST,1d_conv_additive_sinusoidal,7,,0.0208,2.6637,0.0386,,0.0255,0.7158,6,14,36,1967,2466,492,11,64.81
LSST,linear_component_wise_sinusoidal,7,0.76,0.7407,1.1662,0.6301,1.196,0.6156,0.7127,6,14,36,1967,2466,492,67,103.54
LSST,1d_conv_component_wise_sinusoidal,7,0.8348,0.7122,1.1876,0.6443,1.1426,0.6358,0.7171,6,14,36,1967,2466,492,52,88.69
LSST,linear_circular_conv_sinusoidal,7,1.0801,0.6319,1.3041,0.5793,1.349,0.5539,0.7127,6,14,36,1967,2466,492,54,90.31
LSST,1d_conv_circular_conv_sinusoidal,7,1.0277,0.6614,1.2901,0.5996,1.2753,0.5815,0.7171,6,14,36,1967,2466,492,55,89.77
LSST,linear_additive_sinusoidal,8,,0.3996,1.8309,0.4146,,0.4124,0.7115,6,14,36,1967,2466,492,23,69.68
LSST,1d_conv_additive_sinusoidal,8,,,,,,0.0442,0.7158,6,14,36,1967,2466,492,1,52.75
LSST,linear_component_wise_sinusoidal,8,1.0437,0.6477,1.2204,0.6179,1.1956,0.6079,0.7127,6,14,36,1967,2466,492,53,86.09
LSST,1d_conv_component_wise_sinusoidal,8,0.8076,0.725,1.1561,0.6362,1.1608,0.6387,0.7171,6,14,36,1967,2466,492,70,95.77
LSST,linear_circular_conv_sinusoidal,8,1.0403,0.6482,1.3694,0.5854,1.3465,0.5633,0.7127,6,14,36,1967,2466,492,59,93.01
LSST,1d_conv_circular_conv_sinusoidal,8,0.8673,0.7072,1.2617,0.6077,1.2794,0.5888,0.7171,6,14,36,1967,2466,492,75,102.46
LSST,linear_additive_sinusoidal,9,,0.4479,1.572,0.4797,,0.4822,0.7115,6,14,36,1967,2466,492,33,75.78
LSST,1d_conv_additive_sinusoidal,9,,0.0701,2.8538,0.0488,,0.0636,0.7158,6,14,36,1967,2466,492,11,64.82
LSST,linear_component_wise_sinusoidal,9,0.9222,0.6823,1.1965,0.6159,1.1791,0.6148,0.7127,6,14,36,1967,2466,492,62,98.13
LSST,1d_conv_component_wise_sinusoidal,9,0.7723,0.7422,1.1763,0.628,1.1606,0.6277,0.7171,6,14,36,1967,2466,492,66,98.07
LSST,linear_circular_conv_sinusoidal,9,0.9418,0.6787,1.3912,0.5772,1.3778,0.579,0.7127,6,14,36,1967,2466,492,62,101.13
LSST,1d_conv_circular_conv_sinusoidal,9,1.0621,0.6436,1.2733,0.5915,1.2968,0.573,0.7171,6,14,36,1967,2466,492,56,87.54
LSST,linear_additive_sinusoidal,10,,0.4164,1.8285,0.4472,,0.4311,0.7115,6,14,36,1967,2466,492,26,72.18
LSST,1d_conv_additive_sinusoidal,10,,0.0305,2.8387,0.0346,,0.0284,0.7158,6,14,36,1967,2466,492,11,61.75
LSST,linear_component_wise_sinusoidal,10,0.8799,0.7072,1.1467,0.6402,1.1825,0.6172,0.7127,6,14,36,1967,2466,492,69,98.48
LSST,1d_conv_component_wise_sinusoidal,10,0.8577,0.7183,1.2281,0.6382,1.1898,0.6253,0.7171,6,14,36,1967,2466,492,55,91.39
LSST,linear_circular_conv_sinusoidal,10,0.9153,0.6833,1.3768,0.5874,1.3654,0.5718,0.7127,6,14,36,1967,2466,492,64,96.8
LSST,1d_conv_circular_conv_sinusoidal,10,1.0409,0.64,1.3634,0.5732,1.3123,0.5705,0.7171,6,14,36,1967,2466,492,70,102.02
FingerMovements,linear_additive_sinusoidal,1,,,,,0.7012,0.48,0.7213,28,2,50,252,100,64,1,42.32
FingerMovements,1d_conv_additive_sinusoidal,1,,,,,0.6971,0.57,0.7366,28,2,50,252,100,64,1,41.5
FingerMovements,linear_component_wise_sinusoidal,1,,,,,0.7502,0.43,0.7225,28,2,50,252,100,64,1,42.08
FingerMovements,1d_conv_component_wise_sinusoidal,1,,,,,0.6947,0.52,0.7377,28,2,50,252,100,64,1,42.98
FingerMovements,linear_circular_conv_sinusoidal,1,0.7034,0.5278,0.7083,0.5625,0.7169,0.46,0.7245,28,2,50,252,100,64,14,52.27
FingerMovements,1d_conv_circular_conv_sinusoidal,1,0.7761,0.5556,0.7521,0.5312,0.6873,0.54,0.7377,28,2,50,252,100,64,17,52.06
FingerMovements,linear_additive_sinusoidal,2,,,,,0.7253,0.43,0.7213,28,2,50,252,100,64,1,44.14
FingerMovements,1d_conv_additive_sinusoidal,2,0.6456,0.6349,0.765,0.5625,0.7087,0.49,0.7366,28,2,50,252,100,64,11,49.42
FingerMovements,linear_component_wise_sinusoidal,2,0.6379,0.6548,0.7606,0.5625,0.7196,0.44,0.7225,28,2,50,252,100,64,14,50.9
FingerMovements,1d_conv_component_wise_sinusoidal,2,0.69,0.5476,0.734,0.5469,0.7508,0.45,0.7377,28,2,50,252,100,64,15,52.13
FingerMovements,linear_circular_conv_sinusoidal,2,0.6626,0.6191,0.7428,0.5312,0.7554,0.45,0.7245,28,2,50,252,100,64,14,53.5
FingerMovements,1d_conv_circular_conv_sinusoidal,2,0.6998,0.5318,0.7043,0.5938,0.7294,0.46,0.7397,28,2,50,252,100,64,13,54.94
FingerMovements,linear_additive_sinusoidal,3,,,,,0.6799,0.56,0.7213,28,2,50,252,100,64,1,44.02
FingerMovements,1d_conv_additive_sinusoidal,3,,,,,0.7348,0.41,0.7366,28,2,50,252,100,64,1,41.48
FingerMovements,linear_component_wise_sinusoidal,3,0.6638,0.6111,0.7736,0.5469,0.7887,0.43,0.7245,28,2,50,252,100,64,14,50.39
FingerMovements,1d_conv_component_wise_sinusoidal,3,0.7027,0.4841,0.6776,0.5781,0.6974,0.49,0.7397,28,2,50,252,100,64,15,53.38
FingerMovements,linear_circular_conv_sinusoidal,3,0.7242,0.5357,0.6806,0.5625,0.6841,0.56,0.7245,28,2,50,252,100,64,13,53.18
FingerMovements,1d_conv_circular_conv_sinusoidal,3,0.8179,0.4921,0.6937,0.5625,0.7067,0.5,0.7377,28,2,50,252,100,64,12,52.51
FingerMovements,linear_additive_sinusoidal,4,,,,,0.6907,0.5,0.7213,28,2,50,252,100,64,1,42.04
FingerMovements,1d_conv_additive_sinusoidal,4,,,,,0.7272,0.44,0.7366,28,2,50,252,100,64,1,40.82
FingerMovements,linear_component_wise_sinusoidal,4,0.655,0.631,0.7189,0.5938,0.7227,0.5,0.7228,28,2,50,252,100,64,15,50.8
FingerMovements,1d_conv_component_wise_sinusoidal,4,0.6085,0.6706,0.7672,0.5781,0.7467,0.46,0.7377,28,2,50,252,100,64,16,51.8
FingerMovements,linear_circular_conv_sinusoidal,4,0.668,0.6309,0.7049,0.5156,0.6939,0.52,0.7225,28,2,50,252,100,64,16,52.49
FingerMovements,1d_conv_circular_conv_sinusoidal,4,0.6238,0.6667,0.7668,0.5312,0.708,0.5,0.7377,28,2,50,252,100,64,14,49.95
FingerMovements,linear_additive_sinusoidal,5,,,,,0.7964,0.43,0.7213,28,2,50,252,100,64,1,41.0
FingerMovements,1d_conv_additive_sinusoidal,5,,,,,0.6905,0.59,0.7366,28,2,50,252,100,64,1,41.74
FingerMovements,linear_component_wise_sinusoidal,5,0.6648,0.619,0.7221,0.5469,0.7218,0.49,0.7245,28,2,50,252,100,64,15,51.59
FingerMovements,1d_conv_component_wise_sinusoidal,5,0.6677,0.5833,0.7286,0.5469,0.7653,0.46,0.7397,28,2,50,252,100,64,14,51.41
FingerMovements,linear_circular_conv_sinusoidal,5,0.6331,0.6389,0.7458,0.5156,0.7769,0.49,0.7228,28,2,50,252,100,64,14,50.9
FingerMovements,1d_conv_circular_conv_sinusoidal,5,0.7341,0.5278,0.6893,0.5781,0.6938,0.51,0.7397,28,2,50,252,100,64,14,51.32
FingerMovements,linear_additive_sinusoidal,6,0.6326,0.6508,0.7642,0.5469,0.756,0.54,0.7216,28,2,50,252,100,64,15,50.49
FingerMovements,1d_conv_additive_sinusoidal,6,,,,,0.6818,0.57,0.7366,28,2,50,252,100,64,1,41.39
FingerMovements,linear_component_wise_sinusoidal,6,0.6475,0.6389,0.742,0.5469,0.7682,0.45,0.7225,28,2,50,252,100,64,16,52.11
FingerMovements,1d_conv_component_wise_sinusoidal,6,0.7242,0.5119,0.7115,0.5625,0.7278,0.49,0.7397,28,2,50,252,100,64,14,50.3
FingerMovements,linear_circular_conv_sinusoidal,6,0.6636,0.5794,0.7367,0.5156,0.7489,0.47,0.7245,28,2,50,252,100,64,14,51.84
FingerMovements,1d_conv_circular_conv_sinusoidal,6,0.6403,0.6349,0.7199,0.5469,0.7196,0.52,0.738,28,2,50,252,100,64,12,52.76
FingerMovements,linear_additive_sinusoidal,7,0.7321,0.4961,0.727,0.5312,0.81,0.46,0.7213,28,2,50,252,100,64,17,51.05
FingerMovements,1d_conv_additive_sinusoidal,7,,,,,0.6956,0.57,0.7366,28,2,50,252,100,64,1,42.07
FingerMovements,linear_component_wise_sinusoidal,7,0.6948,0.5357,0.7095,0.5312,0.7717,0.44,0.7225,28,2,50,252,100,64,14,50.48
FingerMovements,1d_conv_component_wise_sinusoidal,7,0.6683,0.5873,0.7374,0.5469,0.6833,0.57,0.7377,28,2,50,252,100,64,15,51.79
FingerMovements,linear_circular_conv_sinusoidal,7,0.6834,0.5238,0.7006,0.5625,0.7369,0.44,0.7245,28,2,50,252,100,64,15,52.03
FingerMovements,1d_conv_circular_conv_sinusoidal,7,0.6419,0.6707,0.7511,0.5469,0.7486,0.46,0.738,28,2,50,252,100,64,14,51.6
FingerMovements,linear_additive_sinusoidal,8,0.7216,0.5278,0.6947,0.5312,0.7009,0.48,0.7233,28,2,50,252,100,64,14,49.69
FingerMovements,1d_conv_additive_sinusoidal,8,,,,,0.7498,0.38,0.7366,28,2,50,252,100,64,1,41.88
FingerMovements,linear_component_wise_sinusoidal,8,0.7119,0.5079,0.6941,0.5781,0.7196,0.44,0.7245,28,2,50,252,100,64,14,51.78
FingerMovements,1d_conv_component_wise_sinusoidal,8,0.6635,0.623,0.7383,0.5625,0.7595,0.41,0.7397,28,2,50,252,100,64,15,52.6
FingerMovements,linear_circular_conv_sinusoidal,8,0.7092,0.5079,0.689,0.5625,0.7036,0.49,0.7225,28,2,50,252,100,64,14,51.57
FingerMovements,1d_conv_circular_conv_sinusoidal,8,0.6165,0.6667,0.7343,0.625,0.7247,0.52,0.738,28,2,50,252,100,64,14,51.58
FingerMovements,linear_additive_sinusoidal,9,0.6877,0.5397,0.6831,0.5469,0.7069,0.45,0.7233,28,2,50,252,100,64,15,49.55
FingerMovements,1d_conv_additive_sinusoidal,9,,,,,0.7033,0.56,0.7366,28,2,50,252,100,64,1,41.75
FingerMovements,linear_component_wise_sinusoidal,9,0.7577,0.5397,0.709,0.5312,0.6981,0.46,0.7245,28,2,50,252,100,64,15,50.97
FingerMovements,1d_conv_component_wise_sinusoidal,9,0.6597,0.6071,0.7439,0.5469,0.7261,0.47,0.7377,28,2,50,252,100,64,14,51.9
FingerMovements,linear_circular_conv_sinusoidal,9,0.5972,0.7182,0.82,0.5938,0.8007,0.51,0.7228,28,2,50,252,100,64,15,52.82
FingerMovements,1d_conv_circular_conv_sinusoidal,9,0.7063,0.5159,0.7101,0.5469,0.7422,0.44,0.7377,28,2,50,252,100,64,13,50.95
FingerMovements,linear_additive_sinusoidal,10,0.6843,0.5556,0.6891,0.5625,0.7041,0.5,0.7233,28,2,50,252,100,64,15,50.5
FingerMovements,1d_conv_additive_sinusoidal,10,,,,,0.8171,0.41,0.7366,28,2,50,252,100,64,1,41.46
FingerMovements,linear_component_wise_sinusoidal,10,,,,,0.701,0.51,0.7225,28,2,50,252,100,64,1,43.0
FingerMovements,1d_conv_component_wise_sinusoidal,10,0.6832,0.5397,0.7113,0.5312,0.734,0.4,0.7397,28,2,50,252,100,64,15,52.21
FingerMovements,linear_circular_conv_sinusoidal,10,0.6723,0.5794,0.7041,0.5781,0.7371,0.46,0.7245,28,2,50,252,100,64,15,52.55
FingerMovements,1d_conv_circular_conv_sinusoidal,10,0.6955,0.4842,0.6926,0.5625,0.7151,0.49,0.7397,28,2,50,252,100,64,14,52.79
MotorImagery,linear_additive_sinusoidal,1,0.696,0.5225,0.7219,0.5357,0.7197,0.52,2.1794,64,2,3000,222,100,56,13,233.7
MotorImagery,1d_conv_additive_sinusoidal,1,0.6922,0.5225,0.6628,0.6071,,0.47,2.2102,64,2,3000,222,100,56,21,349.69
MotorImagery,linear_component_wise_sinusoidal,1,0.7004,0.4685,0.713,0.5893,0.702,0.5,2.1786,64,2,3000,222,100,56,16,277.05
